"RANKING","STATUS","ID_PROV","ID_KAB","ID_KEC","NAMA_PROV","NAMA_KAB","NAMA_KEC","TOTAL_DESA","YEAR_NOW","IDM_NOW","STATUS_NOW","IKS_NOW","IKE_NOW","IKL_NOW","JML_DESA_NOW","YEAR_PREV","IDM_PREV","STATUS_PREV","IKS_PREV","IKE_PREV","IKL_PREV","JML_DESA_PREV"
"6132","SANGAT TERTINGGAL","12","1214","121409","SUMATERA UTARA","KABUPATEN NIAS SELATAN","SUSUA","18","2021","0.4520","SANGAT TERTINGGAL","0.2296","0.6667","0.4597","18","2020","0.5010","TERTINGGAL","0.3417","0.6445","0.5168","18"
"6133","SANGAT TERTINGGAL","91","9125","912519","PAPUA","KABUPATEN PUNCAK","MABUGI","8","2021","0.4519","SANGAT TERTINGGAL","0.2562","0.6000","0.4993","8", null
"6133","SANGAT TERTINGGAL","91","9123","912319","PAPUA","KABUPATEN LANNY JAYA","WIRINGGAMBUT","10","2021","0.4519","SANGAT TERTINGGAL","0.3500","0.6000","0.4057","10", null
"6133","SANGAT TERTINGGAL","91","9123","912320","PAPUA","KABUPATEN LANNY JAYA","GOLLO","11","2021","0.4519","SANGAT TERTINGGAL","0.3500","0.6000","0.4057","11", null
"6133","SANGAT TERTINGGAL","91","9123","912322","PAPUA","KABUPATEN LANNY JAYA","AYUMNATI","9","2021","0.4519","SANGAT TERTINGGAL","0.3500","0.6000","0.4057","9", null
"6133","SANGAT TERTINGGAL","91","9123","912321","PAPUA","KABUPATEN LANNY JAYA","AWINA","9","2021","0.4519","SANGAT TERTINGGAL","0.3500","0.6000","0.4057","9", null
"6133","SANGAT TERTINGGAL","91","9104","910410","PAPUA","KABUPATEN NABIRE","SIRIWO","6","2021","0.4519","SANGAT TERTINGGAL","0.2555","0.6000","0.5000","6", null
"6139","SANGAT TERTINGGAL","91","9102","910234","PAPUA","KABUPATEN JAYAWIJAYA","PELEBAGA","13","2021","0.4517","SANGAT TERTINGGAL","0.2526","0.6359","0.4668","13", null
"6140","SANGAT TERTINGGAL","92","9201","920153","PAPUA BARAT","KABUPATEN SORONG","SALAWATI TENGAH","10","2021","0.4516","SANGAT TERTINGGAL","0.2333","0.5533","0.5680","10","2020","0.4479","SANGAT TERTINGGAL","0.2534","0.5000","0.5903","10"
"6141","SANGAT TERTINGGAL","91","9125","912505","PAPUA","KABUPATEN PUNCAK","POGOMA","9","2021","0.4509","SANGAT TERTINGGAL","0.2185","0.6593","0.4749","9", null
"6142","SANGAT TERTINGGAL","92","9212","921207","PAPUA BARAT","KABUPATEN PEGUNUNGAN ARFAK","CATUBOUW","21","2021","0.4508","SANGAT TERTINGGAL","0.2571","0.6508","0.4444","21","2020","0.4471","SANGAT TERTINGGAL","0.2571","0.6508","0.4332","21"
"6143","SANGAT TERTINGGAL","12","1214","121435","SUMATERA UTARA","KABUPATEN NIAS SELATAN","IDANOTAE","12","2021","0.4506","SANGAT TERTINGGAL","0.3028","0.5333","0.5157","12","2020","0.4663","SANGAT TERTINGGAL","0.2903","0.5611","0.5476","12"
"6144","SANGAT TERTINGGAL","91","9123","912334","PAPUA","KABUPATEN LANNY JAYA","GUNA","7","2021","0.4502","SANGAT TERTINGGAL","0.2667","0.6667","0.4171","7", null
"6145","SANGAT TERTINGGAL","91","9112","911223","PAPUA","KABUPATEN PEGUNUNGAN BINTANG","OKBEMTAU","9","2021","0.4499","SANGAT TERTINGGAL","0.2593","0.5852","0.5054","9", null
"6146","SANGAT TERTINGGAL","12","1225","122503","SUMATERA UTARA","KABUPATEN NIAS BARAT","MANDREHE BARAT","14","2021","0.4492","SANGAT TERTINGGAL","0.3298","0.4810","0.5367","14","2020","0.4475","SANGAT TERTINGGAL","0.3274","0.4810","0.5343","14"
"6147","SANGAT TERTINGGAL","91","9126","912601","PAPUA","KABUPATEN DOGIYAI","KAMU","8","2021","0.4491","SANGAT TERTINGGAL","0.3896","0.4500","0.5078","8", null
"6148","SANGAT TERTINGGAL","91","9109","910914","PAPUA","KABUPATEN MIMIKA","HOYA","6","2021","0.4490","SANGAT TERTINGGAL","0.2611","0.6667","0.4190","6","2020","0.4502","SANGAT TERTINGGAL","0.2611","0.6667","0.4228","6"
"6148","SANGAT TERTINGGAL","91","9113","911320","PAPUA","KABUPATEN YAHUKIMO","TANGMA","10","2021","0.4490","SANGAT TERTINGGAL","0.2800","0.5400","0.5269","10", null
"6150","SANGAT TERTINGGAL","91","9102","910262","PAPUA","KABUPATEN JAYAWIJAYA","BPIRI","7","2021","0.4486","SANGAT TERTINGGAL","0.3143","0.6095","0.4220","7", null
"6150","SANGAT TERTINGGAL","91","9106","910610","PAPUA","KABUPATEN BIAK NUMFOR","PADAIDO","11","2021","0.4486","SANGAT TERTINGGAL","0.1833","0.6606","0.5018","11", null
"6152","SANGAT TERTINGGAL","91","9108","910824","PAPUA","KABUPATEN PANIAI","PUGO DAGI","9","2021","0.4484","SANGAT TERTINGGAL","0.3148","0.5852","0.4451","9", null
"6153","SANGAT TERTINGGAL","91","9126","912609","PAPUA","KABUPATEN DOGIYAI","MAPIA TENGAH","10","2021","0.4480","SANGAT TERTINGGAL","0.2700","0.5133","0.5606","10", null
"6154","SANGAT TERTINGGAL","91","9102","910265","PAPUA","KABUPATEN JAYAWIJAYA","MAIMA","7","2021","0.4479","SANGAT TERTINGGAL","0.3190","0.4762","0.5486","7", null
"6154","SANGAT TERTINGGAL","91","9102","910261","PAPUA","KABUPATEN JAYAWIJAYA","BUGI","8","2021","0.4479","SANGAT TERTINGGAL","0.3500","0.5222","0.4714","6", null
"6156","SANGAT TERTINGGAL","91","9122","912203","PAPUA","KABUPATEN YALIMO","ABENAHO","108","2021","0.4475","SANGAT TERTINGGAL","0.2506","0.6642","0.4278","108", null
"6157","SANGAT TERTINGGAL","92","9210","921012","PAPUA BARAT","KABUPATEN MAYBRAT","AIFAT TIMUR TENGAH","12","2021","0.4469","SANGAT TERTINGGAL","0.2570","0.6667","0.4171","12","2020","0.4480","SANGAT TERTINGGAL","0.2639","0.6667","0.4133","12"
"6158","SANGAT TERTINGGAL","12","1214","121420","SUMATERA UTARA","KABUPATEN NIAS SELATAN","HURUNA","17","2021","0.4465","SANGAT TERTINGGAL","0.3010","0.5647","0.4739","17","2020","0.4937","TERTINGGAL","0.3353","0.6471","0.4988","17"
"6158","SANGAT TERTINGGAL","53","5302","530224","NUSA TENGGARA TIMUR","KABUPATEN TIMOR TENGAH SELATAN","NOEBANA","5","2021","0.4465","SANGAT TERTINGGAL","0.3067","0.4933","0.5394","5","2020","0.5053","TERTINGGAL","0.3833","0.5600","0.5726","5"
"6160","SANGAT TERTINGGAL","12","1224","122408","SUMATERA UTARA","KABUPATEN NIAS UTARA","TUGALA OYO","8","2021","0.4463","SANGAT TERTINGGAL","0.2667","0.5750","0.4972","8","2020","0.4562","SANGAT TERTINGGAL","0.2604","0.5666","0.5414","8"
"6161","SANGAT TERTINGGAL","91","9117","911707","PAPUA","KABUPATEN MAPPI","KAIBAR","7","2021","0.4462","SANGAT TERTINGGAL","0.2262","0.5809","0.5314","7", null
"6161","SANGAT TERTINGGAL","91","9112","911209","PAPUA","KABUPATEN PEGUNUNGAN BINTANG","PEPERA","7","2021","0.4462","SANGAT TERTINGGAL","0.2262","0.6667","0.4457","7", null
"6163","SANGAT TERTINGGAL","91","9102","910249","PAPUA","KABUPATEN JAYAWIJAYA","USILIMO","10","2021","0.4461","SANGAT TERTINGGAL","0.3208","0.5166","0.5007","8", null
"6164","SANGAT TERTINGGAL","12","1214","121413","SUMATERA UTARA","KABUPATEN NIAS SELATAN","MAZINO","11","2021","0.4458","SANGAT TERTINGGAL","0.2576","0.5697","0.5101","11","2020","0.5242","TERTINGGAL","0.4242","0.5394","0.6088","11"
"6164","SANGAT TERTINGGAL","91","9125","912506","PAPUA","KABUPATEN PUNCAK","SINAK","11","2021","0.4458","SANGAT TERTINGGAL","0.2909","0.5879","0.4587","11", null
"6166","SANGAT TERTINGGAL","12","1214","121421","SUMATERA UTARA","KABUPATEN NIAS SELATAN","O'O'U","11","2021","0.4453","SANGAT TERTINGGAL","0.3212","0.5212","0.4935","11","2020","0.4894","SANGAT TERTINGGAL","0.3318","0.5940","0.5423","11"
"6167","SANGAT TERTINGGAL","91","9114","911436","PAPUA","KABUPATEN TOLIKARA","TELENGGEME","10","2021","0.4452","SANGAT TERTINGGAL","0.2684","0.6667","0.4006","10", null
"6168","SANGAT TERTINGGAL","92","9212","921208","PAPUA BARAT","KABUPATEN PEGUNUNGAN ARFAK","TESTEGA","15","2021","0.4450","SANGAT TERTINGGAL","0.2489","0.6667","0.4194","15","2020","0.4350","SANGAT TERTINGGAL","0.2367","0.6667","0.4015","15"
"6169","SANGAT TERTINGGAL","91","9113","911317","PAPUA","KABUPATEN YAHUKIMO","MUGI","20","2021","0.4449","SANGAT TERTINGGAL","0.2858","0.6667","0.3823","20", null
"6170","SANGAT TERTINGGAL","91","9125","912513","PAPUA","KABUPATEN PUNCAK","KEMBRU","7","2021","0.4447","SANGAT TERTINGGAL","0.2214","0.6286","0.4841","7", null
"6171","SANGAT TERTINGGAL","91","9123","912312","PAPUA","KABUPATEN LANNY JAYA","NOGI","8","2021","0.4446","SANGAT TERTINGGAL","0.2500","0.6667","0.4171","8", null
"6171","SANGAT TERTINGGAL","92","9206","920624","PAPUA BARAT","KABUPATEN TELUK BINTUNI","MOSKONA TIMUR","3","2021","0.4446","SANGAT TERTINGGAL","0.2056","0.6445","0.4838","3","2020","0.4471","SANGAT TERTINGGAL","0.2056","0.6445","0.4914","3"
"6173","SANGAT TERTINGGAL","12","1214","121401","SUMATERA UTARA","KABUPATEN NIAS SELATAN","LOLOMATUA","13","2021","0.4445","SANGAT TERTINGGAL","0.2461","0.6462","0.4413","13","2020","0.4369","SANGAT TERTINGGAL","0.2256","0.6513","0.4338","13"
"6174","SANGAT TERTINGGAL","91","9123","912315","PAPUA","KABUPATEN LANNY JAYA","YUGUNGWI","9","2021","0.4443","SANGAT TERTINGGAL","0.3500","0.6000","0.3829","9", null
"6174","SANGAT TERTINGGAL","91","9123","912317","PAPUA","KABUPATEN LANNY JAYA","WEREKA","9","2021","0.4443","SANGAT TERTINGGAL","0.3500","0.6000","0.3829","9", null
"6174","SANGAT TERTINGGAL","91","9123","912308","PAPUA","KABUPATEN LANNY JAYA","TIOMNERI","9","2021","0.4443","SANGAT TERTINGGAL","0.3500","0.6000","0.3829","9", null
"6177","SANGAT TERTINGGAL","91","9116","911612","PAPUA","KABUPATEN BOVEN DIGOEL","MANGGELUM","6","2021","0.4442","SANGAT TERTINGGAL","0.2367","0.6400","0.4560","5", null
"6177","SANGAT TERTINGGAL","91","9112","911230","PAPUA","KABUPATEN PEGUNUNGAN BINTANG","JETFA","6","2021","0.4442","SANGAT TERTINGGAL","0.3056","0.6556","0.3714","6", null
"6179","SANGAT TERTINGGAL","91","9109","910907","PAPUA","KABUPATEN MIMIKA","MIMIKA TIMUR JAUH","5","2021","0.4436","SANGAT TERTINGGAL","0.2833","0.5333","0.5143","5","2020","0.4440","SANGAT TERTINGGAL","0.2833","0.5333","0.5154","5"
"6180","SANGAT TERTINGGAL","91","9113","911339","PAPUA","KABUPATEN YAHUKIMO","SELA","16","2021","0.4435","SANGAT TERTINGGAL","0.3208","0.4792","0.5304","16", null
"6181","SANGAT TERTINGGAL","92","9209","920917","PAPUA BARAT","KABUPATEN TAMBRAUW","IRERES","7","2021","0.4433","SANGAT TERTINGGAL","0.3000","0.6381","0.3918","7","2020","0.4409","SANGAT TERTINGGAL","0.3000","0.6381","0.3845","7"
"6182","SANGAT TERTINGGAL","91","9102","910264","PAPUA","KABUPATEN JAYAWIJAYA","ASOTIPO","10","2021","0.4427","SANGAT TERTINGGAL","0.3083","0.4067","0.6131","10", null
"6183","SANGAT TERTINGGAL","91","9125","912522","PAPUA","KABUPATEN PUNCAK","ONERI","6","2021","0.4420","SANGAT TERTINGGAL","0.2417","0.6445","0.4400","6", null
"6184","SANGAT TERTINGGAL","91","9123","912318","PAPUA","KABUPATEN LANNY JAYA","MILIMBO","8","2021","0.4408","SANGAT TERTINGGAL","0.2500","0.6667","0.4057","8", null
"6184","SANGAT TERTINGGAL","91","9123","912331","PAPUA","KABUPATEN LANNY JAYA","LANNYNA","11","2021","0.4408","SANGAT TERTINGGAL","0.2500","0.6667","0.4057","11", null
"6184","SANGAT TERTINGGAL","91","9123","912338","PAPUA","KABUPATEN LANNY JAYA","BUGUK GONA","13","2021","0.4408","SANGAT TERTINGGAL","0.2500","0.6667","0.4057","13", null
"6187","SANGAT TERTINGGAL","91","9114","911427","PAPUA","KABUPATEN TOLIKARA","POGANERI","10","2021","0.4406","SANGAT TERTINGGAL","0.2700","0.6267","0.4252","10", null
"6188","SANGAT TERTINGGAL","91","9125","912509","PAPUA","KABUPATEN PUNCAK","DERVOS","7","2021","0.4402","SANGAT TERTINGGAL","0.1928","0.6667","0.4612","7", null
"6189","SANGAT TERTINGGAL","91","9108","910809","PAPUA","KABUPATEN PANIAI","BIBIDA","6","2021","0.4399","SANGAT TERTINGGAL","0.2722","0.5667","0.4809","6", null
"6190","SANGAT TERTINGGAL","91","9112","911222","PAPUA","KABUPATEN PEGUNUNGAN BINTANG","OKLIP","7","2021","0.4396","SANGAT TERTINGGAL","0.2857","0.4667","0.5665","7", null
"6190","SANGAT TERTINGGAL","91","9113","911316","PAPUA","KABUPATEN YAHUKIMO","HOGIO","8","2021","0.4396","SANGAT TERTINGGAL","0.1833","0.6584","0.4771","8", null
"6190","SANGAT TERTINGGAL","91","9112","911203","PAPUA","KABUPATEN PEGUNUNGAN BINTANG","OKBIBAB","8","2021","0.4396","SANGAT TERTINGGAL","0.2583","0.6334","0.4271","8", null
"6193","SANGAT TERTINGGAL","91","9123","912339","PAPUA","KABUPATEN LANNY JAYA","MELAGI","8","2021","0.4389","SANGAT TERTINGGAL","0.2500","0.6667","0.4000","8", null
"6193","SANGAT TERTINGGAL","92","9209","920920","PAPUA BARAT","KABUPATEN TAMBRAUW","TINGGOUW","5","2021","0.4389","SANGAT TERTINGGAL","0.2233","0.6934","0.4000","5","2020","0.4464","SANGAT TERTINGGAL","0.2233","0.7067","0.4091","5"
"6193","SANGAT TERTINGGAL","91","9123","912337","PAPUA","KABUPATEN LANNY JAYA","MUARA","10","2021","0.4389","SANGAT TERTINGGAL","0.2500","0.6667","0.4000","10", null
"6196","SANGAT TERTINGGAL","92","9201","920155","PAPUA BARAT","KABUPATEN SORONG","SAYOSA TIMUR","6","2021","0.4388","SANGAT TERTINGGAL","0.2611","0.6334","0.4219","6","2020","0.4479","SANGAT TERTINGGAL","0.3000","0.6334","0.4105","6"
"6196","SANGAT TERTINGGAL","91","9117","911709","PAPUA","KABUPATEN MAPPI","MINYAMUR","12","2021","0.4388","SANGAT TERTINGGAL","0.1889","0.6500","0.4776","12", null
"6198","SANGAT TERTINGGAL","91","9102","910251","PAPUA","KABUPATEN JAYAWIJAYA","LIBAREK","5","2021","0.4387","SANGAT TERTINGGAL","0.2833","0.6000","0.4328","4", null
"6199","SANGAT TERTINGGAL","91","9115","911515","PAPUA","KABUPATEN WAROPEN","SOYOI MAMBAI","10","2021","0.4385","SANGAT TERTINGGAL","0.2517","0.5400","0.5240","10", null
"6199","SANGAT TERTINGGAL","91","9116","911613","PAPUA","KABUPATEN BOVEN DIGOEL","FIRIWAGE","4","2021","0.4385","SANGAT TERTINGGAL","0.1916","0.6667","0.4572","2", null
"6199","SANGAT TERTINGGAL","91","9102","910248","PAPUA","KABUPATEN JAYAWIJAYA","SIEPKOSI","9","2021","0.4385","SANGAT TERTINGGAL","0.3185","0.5481","0.4489","9", null
"6202","SANGAT TERTINGGAL","91","9113","911338","PAPUA","KABUPATEN YAHUKIMO","SOLOIKMA","8","2021","0.4382","SANGAT TERTINGGAL","0.1875","0.6000","0.5271","8", null
"6203","SANGAT TERTINGGAL","91","9121","912105","PAPUA","KABUPATEN MAMBERAMO TENGAH","ILUGWA","6","2021","0.4381","SANGAT TERTINGGAL","0.3000","0.5666","0.4476","6", null
"6204","SANGAT TERTINGGAL","91","9113","911314","PAPUA","KABUPATEN YAHUKIMO","MUSAIK","10","2021","0.4380","SANGAT TERTINGGAL","0.1833","0.6667","0.4640","10", null
"6205","SANGAT TERTINGGAL","91","9108","910830","PAPUA","KABUPATEN PANIAI","BAYA BIRU","6","2021","0.4378","SANGAT TERTINGGAL","0.3194","0.5111","0.4828","6", null
"6206","SANGAT TERTINGGAL","92","9209","920916","PAPUA BARAT","KABUPATEN TAMBRAUW","MIYAH SELATAN","9","2021","0.4374","SANGAT TERTINGGAL","0.3018","0.5926","0.4178","9","2020","0.4311","SANGAT TERTINGGAL","0.2426","0.6445","0.4064","9"
"6206","SANGAT TERTINGGAL","12","1214","121434","SUMATERA UTARA","KABUPATEN NIAS SELATAN","ULU IDANOTAE","11","2021","0.4374","SANGAT TERTINGGAL","0.2636","0.5394","0.5091","11","2020","0.4439","SANGAT TERTINGGAL","0.2682","0.5637","0.4997","11"
"6208","SANGAT TERTINGGAL","91","9102","910260","PAPUA","KABUPATEN JAYAWIJAYA","MULIAMA","12","2021","0.4370","SANGAT TERTINGGAL","0.3611","0.5055","0.4443","12", null
"6208","SANGAT TERTINGGAL","91","9123","912311","PAPUA","KABUPATEN LANNY JAYA","NINAME","7","2021","0.4370","SANGAT TERTINGGAL","0.2500","0.6667","0.3943","7", null
"6210","SANGAT TERTINGGAL","72","7203","720321","SULAWESI TENGAH","KABUPATEN DONGGALA","PINEMBANI","9","2021","0.4368","SANGAT TERTINGGAL","0.2185","0.6074","0.4844","9","2020","0.4523","SANGAT TERTINGGAL","0.2648","0.6000","0.4921","9"
"6211","SANGAT TERTINGGAL","92","9210","921014","PAPUA BARAT","KABUPATEN MAYBRAT","AIFAT TIMUR SELATAN","6","2021","0.4362","SANGAT TERTINGGAL","0.2111","0.6889","0.4086","6","2020","0.4066","SANGAT TERTINGGAL","0.1833","0.6556","0.3810","6"
"6212","SANGAT TERTINGGAL","91","9102","910212","PAPUA","KABUPATEN JAYAWIJAYA","HUBIKOSI","11","2021","0.4358","SANGAT TERTINGGAL","0.2757","0.4969","0.5345","11", null
"6213","SANGAT TERTINGGAL","91","9118","911814","PAPUA","KABUPATEN ASMAT","DER KOUMUR","9","2021","0.4352","SANGAT TERTINGGAL","0.2018","0.5926","0.5111","9", null
"6214","SANGAT TERTINGGAL","91","9123","912332","PAPUA","KABUPATEN LANNY JAYA","KARU","8","2021","0.4351","SANGAT TERTINGGAL","0.2500","0.6667","0.3886","8", null
"6214","SANGAT TERTINGGAL","91","9123","912333","PAPUA","KABUPATEN LANNY JAYA","YILUK","8","2021","0.4351","SANGAT TERTINGGAL","0.2500","0.6667","0.3886","8", null
"6216","SANGAT TERTINGGAL","91","9125","912516","PAPUA","KABUPATEN PUNCAK","MAGE'ABUME","11","2021","0.4346","SANGAT TERTINGGAL","0.2727","0.4424","0.5886","11", null
"6217","SANGAT TERTINGGAL","91","9113","911313","PAPUA","KABUPATEN YAHUKIMO","AMUMA","13","2021","0.4341","SANGAT TERTINGGAL","0.2757","0.6000","0.4268","13", null
"6218","SANGAT TERTINGGAL","91","9113","911350","PAPUA","KABUPATEN YAHUKIMO","DURAM","6","2021","0.4338","SANGAT TERTINGGAL","0.3139","0.4667","0.5210","6", null
"6219","SANGAT TERTINGGAL","91","9118","911802","PAPUA","KABUPATEN ASMAT","ATSJ","9","2021","0.4332","SANGAT TERTINGGAL","0.2204","0.6000","0.4793","9", null
"6220","SANGAT TERTINGGAL","91","9123","912305","PAPUA","KABUPATEN LANNY JAYA","DIMBA","8","2021","0.4330","SANGAT TERTINGGAL","0.2667","0.6667","0.3657","8", null
"6221","SANGAT TERTINGGAL","12","1214","121425","SUMATERA UTARA","KABUPATEN NIAS SELATAN","SIDUA'ORI","11","2021","0.4326","SANGAT TERTINGGAL","0.3485","0.4121","0.5371","11","2020","0.4415","SANGAT TERTINGGAL","0.3500","0.4242","0.5501","11"
"6222","SANGAT TERTINGGAL","92","9206","920620","PAPUA BARAT","KABUPATEN TELUK BINTUNI","KAMUNDAN","4","2021","0.4316","SANGAT TERTINGGAL","0.2834","0.4500","0.5614","4","2020","0.4316","SANGAT TERTINGGAL","0.2834","0.4500","0.5614","4"
"6223","SANGAT TERTINGGAL","91","9112","911234","PAPUA","KABUPATEN PEGUNUNGAN BINTANG","NONGME","7","2021","0.4315","SANGAT TERTINGGAL","0.2167","0.5333","0.5445","7", null
"6224","SANGAT TERTINGGAL","91","9123","912324","PAPUA","KABUPATEN LANNY JAYA","GOA BALIM","7","2021","0.4311","SANGAT TERTINGGAL","0.2667","0.6667","0.3600","7", null
"6225","SANGAT TERTINGGAL","91","9109","910910","PAPUA","KABUPATEN MIMIKA","TEMBAGAPURA","13","2021","0.4307","SANGAT TERTINGGAL","0.2590","0.4974","0.5358","13","2020","0.4526","SANGAT TERTINGGAL","0.2705","0.5282","0.5591","13"
"6226","SANGAT TERTINGGAL","91","9113","911310","PAPUA","KABUPATEN YAHUKIMO","OBIO","13","2021","0.4304","SANGAT TERTINGGAL","0.2231","0.6359","0.4321","13", null
"6227","SANGAT TERTINGGAL","91","9121","912102","PAPUA","KABUPATEN MAMBERAMO TENGAH","KELILA","19","2021","0.4299","SANGAT TERTINGGAL","0.2991","0.5579","0.4328","19", null
"6228","SANGAT TERTINGGAL","91","9112","911227","PAPUA","KABUPATEN PEGUNUNGAN BINTANG","WEIME","9","2021","0.4296","SANGAT TERTINGGAL","0.2278","0.6445","0.4165","9", null
"6229","SANGAT TERTINGGAL","91","9123","912316","PAPUA","KABUPATEN LANNY JAYA","MOKONI","9","2021","0.4290","SANGAT TERTINGGAL","0.3500","0.6000","0.3371","9", null
"6229","SANGAT TERTINGGAL","91","9123","912307","PAPUA","KABUPATEN LANNY JAYA","BALINGGA","10","2021","0.4290","SANGAT TERTINGGAL","0.3500","0.6000","0.3371","10", null
"6229","SANGAT TERTINGGAL","91","9123","912323","PAPUA","KABUPATEN LANNY JAYA","WANO BARAT","11","2021","0.4290","SANGAT TERTINGGAL","0.3500","0.6000","0.3371","11", null
"6232","SANGAT TERTINGGAL","91","9108","910833","PAPUA","KABUPATEN PANIAI","AWEIDA","9","2021","0.4289","SANGAT TERTINGGAL","0.2408","0.5630","0.4832","9", null
"6233","SANGAT TERTINGGAL","91","9112","911220","PAPUA","KABUPATEN PEGUNUNGAN BINTANG","OKHIKA","4","2021","0.4285","SANGAT TERTINGGAL","0.1958","0.6667","0.4229","4", null
"6234","SANGAT TERTINGGAL","92","9204","920404","PAPUA BARAT","KABUPATEN SORONG SELATAN","INANWATAN","9","2021","0.4283","SANGAT TERTINGGAL","0.2428","0.5905","0.4514","7","2020","0.4273","SANGAT TERTINGGAL","0.2407","0.5778","0.4635","9"
"6235","SANGAT TERTINGGAL","91","9104","910421","PAPUA","KABUPATEN NABIRE","WAPOGA","5","2021","0.4274","SANGAT TERTINGGAL","0.2200","0.5467","0.5154","5", null
"6236","SANGAT TERTINGGAL","91","9118","911816","PAPUA","KABUPATEN ASMAT","SAFAN","12","2021","0.4272","SANGAT TERTINGGAL","0.2458","0.5278","0.5081","12", null
"6237","SANGAT TERTINGGAL","91","9104","910425","PAPUA","KABUPATEN NABIRE","MENOU","4","2021","0.4269","SANGAT TERTINGGAL","0.2750","0.5000","0.5057","4", null
"6238","SANGAT TERTINGGAL","91","9110","911002","PAPUA","KABUPATEN SARMI","TOR ATAS","10","2021","0.4266","SANGAT TERTINGGAL","0.2383","0.6067","0.4349","10", null
"6238","SANGAT TERTINGGAL","12","1225","122504","SUMATERA UTARA","KABUPATEN NIAS BARAT","MORO'O","10","2021","0.4266","SANGAT TERTINGGAL","0.3017","0.4267","0.5514","10","2020","0.4177","SANGAT TERTINGGAL","0.2783","0.4467","0.5280","10"
"6238","SANGAT TERTINGGAL","91","9108","910822","PAPUA","KABUPATEN PANIAI","WEGEE MUKA","10","2021","0.4266","SANGAT TERTINGGAL","0.2633","0.5400","0.4766","10", null
"6241","SANGAT TERTINGGAL","92","9211","921106","PAPUA BARAT","KABUPATEN MANOKWARI SELATAN","TAHOTA","4","2021","0.4264","SANGAT TERTINGGAL","0.2667","0.5667","0.4457","4","2020","0.4269","SANGAT TERTINGGAL","0.2667","0.5667","0.4472","4"
"6242","SANGAT TERTINGGAL","91","9118","911807","PAPUA","KABUPATEN ASMAT","SUATOR","27","2021","0.4261","SANGAT TERTINGGAL","0.2284","0.6469","0.4030","27", null
"6243","SANGAT TERTINGGAL","92","9211","921103","PAPUA BARAT","KABUPATEN MANOKWARI SELATAN","NENEY","7","2021","0.4255","SANGAT TERTINGGAL","0.2333","0.6000","0.4433","7","2020","0.4255","SANGAT TERTINGGAL","0.2333","0.6000","0.4433","7"
"6244","SANGAT TERTINGGAL","91","9122","912202","PAPUA","KABUPATEN YALIMO","APALAPSILI","50","2021","0.4252","SANGAT TERTINGGAL","0.1956","0.6574","0.4225","50", null
"6245","SANGAT TERTINGGAL","91","9114","911418","PAPUA","KABUPATEN TOLIKARA","NABUNAGE","11","2021","0.4247","SANGAT TERTINGGAL","0.2515","0.5758","0.4468","11", null
"6246","SANGAT TERTINGGAL","91","9125","912515","PAPUA","KABUPATEN PUNCAK","SINAK BARAT","7","2021","0.4242","SANGAT TERTINGGAL","0.2214","0.6667","0.3845","7", null
"6247","SANGAT TERTINGGAL","91","9123","912327","PAPUA","KABUPATEN LANNY JAYA","GUPURA","12","2021","0.4240","SANGAT TERTINGGAL","0.2500","0.6667","0.3552","12", null
"6248","SANGAT TERTINGGAL","91","9118","911811","PAPUA","KABUPATEN ASMAT","JOERAT","6","2021","0.4239","SANGAT TERTINGGAL","0.2250","0.5333","0.5133","6", null
"6249","SANGAT TERTINGGAL","92","9202","920217","PAPUA BARAT","KABUPATEN MANOKWARI","TANAH RUBUH","24","2021","0.4234","SANGAT TERTINGGAL","0.2118","0.6667","0.3917","24","2020","0.4234","SANGAT TERTINGGAL","0.2118","0.6667","0.3917","24"
"6250","SANGAT TERTINGGAL","92","9209","920929","PAPUA BARAT","KABUPATEN TAMBRAUW","SELEMKAI","5","2021","0.4230","SANGAT TERTINGGAL","0.3267","0.4933","0.4491","5","2020","0.4230","SANGAT TERTINGGAL","0.3267","0.4933","0.4491","5"
